Age,Attrition,BusinessTravel,Gender,JobInvolvement,JobRole,MaritalStatus,OverTime,StockOptionLevel,YearsAtCompany,YearsSinceLastPromotion,is_job_hopper,abs_raise,manager_share,dissatisfaction_score,burnout_risk,distance_x_overtime,life_stage
55,1,Travel_Rarely,Male,3.0,Manager,Married,Yes,1.0,5.0,1.0,0,258167.0,0.8,8.0,0,2.0,Senior
36,0,Non-Travel,Male,2.0,Sales Executive,Single,No,0.0,10.0,0.0,0,113805.0,0.9,13.0,0,0.0,Other
52,0,Non-Travel,Male,3.0,Research Scientist,Married,No,1.0,4.0,1.0,0,76644.0,0.5,7.0,0,0.0,Senior
26,0,Travel_Frequently,Female,1.0,Laboratory Technician,Divorced,No,1.0,2.0,2.0,0,61096.0,0.0,11.0,0,0.0,Other
29,0,Travel_Rarely,Female,3.0,Healthcare Representative,Married,No,1.0,8.0,1.0,1,52020.0,0.125,12.0,0,0.0,Other
26,1,Travel_Rarely,Male,2.0,Sales Executive,Single,No,0.0,4.0,1.0,1,90542.0,0.5,10.0,0,0.0,Young_Single
34,0,Travel_Rarely,Female,4.0,Research Scientist,Single,No,,4.0,1.0,0,52480.0,0.75,8.0,0,0.0,Other
54,0,Travel_Rarely,Female,3.0,Manufacturing Director,Divorced,Yes,2.0,5.0,1.0,1,60335.0,0.8,10.0,1,19.0,Senior
27,0,Travel_Frequently,Male,3.0,Sales Executive,Married,No,1.0,4.0,1.0,0,,0.25,8.0,0,0.0,Other
37,0,Travel_Rarely,Female,3.0,Research Scientist,Divorced,Yes,2.0,5.0,4.0,0,36166.0,0.6,11.0,1,10.0,Mid_Career_Family
38,0,Travel_Frequently,Female,4.0,Manufacturing Director,Single,Yes,0.0,15.0,4.0,0,71760.0,0.8,11.0,1,2.0,Other
34,0,Travel_Rarely,Female,2.0,,Single,No,0.0,6.0,1.0,0,48191.0,0.5,10.0,0,0.0,Other
35,0,Travel_Rarely,Female,3.0,Sales Representative,Married,,1.0,3.0,0.0,0,41152.0,0.6666666666666666,11.0,0,0.0,Mid_Career_Family
30,0,Travel_Rarely,Male,1.0,Laboratory Technician,Married,No,2.0,2.0,0.0,0,80493.0,1.0,7.0,0,0.0,Mid_Career_Family
40,0,Travel_Frequently,Female,4.0,Healthcare Representative,Married,No,1.0,8.0,3.0,0,101856.0,0.875,8.0,0,0.0,Mid_Career_Family
34,0,Travel_Rarely,Female,3.0,Sales Executive,Married,No,1.0,3.0,1.0,1,110500.0,0.6666666666666666,11.0,0,0.0,Mid_Career_Family
42,0,Travel_Frequently,Male,3.0,Manager,Divorced,No,1.0,24.0,14.0,0,239590.0,0.375,10.0,0,0.0,Mid_Career_Family
23,1,Travel_Rarely,Male,4.0,Laboratory Technician,Married,Yes,2.0,0.0,0.0,0,33621.0,,10.0,1,6.0,Other
24,0,Non-Travel,Male,2.0,Laboratory Technician,Divorced,No,3.0,1.0,0.0,0,29634.0,0.0,9.0,0,0.0,Other
52,0,Travel_Rarely,Female,3.0,Laboratory Technician,Married,No,1.0,5.0,1.0,1,62980.0,0.8,8.0,0,0.0,Senior
50,0,Travel_Rarely,Male,3.0,Research Director,Married,No,0.0,4.0,0.0,0,282224.0,0.75,7.0,0,0.0,Senior
29,1,Travel_Rarely,,2.0,Laboratory Technician,Married,Yes,1.0,1.0,0.0,0,25509.0,0.0,10.0,1,1.0,Other
33,0,Travel_Rarely,Male,3.0,Research Director,,No,0.0,13.0,3.0,0,128601.0,0.5384615384615384,6.0,0,0.0,
33,1,Travel_Rarely,Female,3.0,Sales Executive,Single,No,0.0,3.0,0.0,1,79860.0,0.6666666666666666,12.0,0,0.0,Other
47,0,Travel_Rarely,Female,3.0,Manager,Married,Yes,1.0,26.0,3.0,0,184272.0,0.0,8.0,0,2.0,Senior
36,0,Travel_Rarely,Female,3.0,Manufacturing Director,Married,No,1.0,9.0,0.0,0,78420.0,0.5555555555555556,11.0,0,0.0,Mid_Career_Family
29,0,Travel_Rarely,Male,4.0,Research Scientist,Married,No,1.0,10.0,0.0,0,64800.0,0.7,8.0,0,0.0,Other
58,1,Travel_Rarely,Male,3.0,,Single,Yes,0.0,,13.0,0,230952.0,,7.0,0,2.0,Senior
35,0,Travel_Rarely,Female,4.0,Research Scientist,Single,No,0.0,2.0,2.0,0,32578.0,1.0,7.0,0,0.0,Other
42,0,Travel_Rarely,Female,2.0,Manufacturing Director,Married,Yes,,4.0,0.0,1,78806.0,0.5,5.0,0,1.0,Mid_Career_Family
28,1,Travel_Rarely,Male,3.0,Research Scientist,,No,0.0,2.0,2.0,1,74494.0,0.5,8.0,0,0.0,
36,0,Travel_Rarely,Male,3.0,Human Resources,Married,No,1.0,5.0,0.0,1,27859.0,0.8,10.0,0,0.0,Mid_Career_Family
32,0,Travel_Rarely,Female,2.0,Manufacturing Director,Married,No,1.0,14.0,6.0,0,73944.0,0.5714285714285714,8.0,0,0.0,Mid_Career_Family
40,0,Travel_Frequently,Male,2.0,Laboratory Technician,Single,No,0.0,1.0,0.0,1,71316.0,0.0,9.0,0,0.0,Other
30,0,Travel_Rarely,Female,2.0,Manufacturing Director,Single,Yes,0.0,0.0,0.0,1,165048.0,,9.0,1,2.0,Other
45,0,Travel_Rarely,Female,2.0,Research Scientist,Single,No,0.0,1.0,0.0,0,31836.0,0.0,8.0,0,0.0,Senior
42,0,Travel_Rarely,Male,3.0,Manufacturing Director,Married,No,1.0,,7.0,0,57642.0,,10.0,0,0.0,Mid_Career_Family
38,0,Travel_Frequently,Male,2.0,Healthcare Representative,Divorced,No,1.0,4.0,1.0,0,94320.0,0.5,13.0,0,0.0,Mid_Career_Family
34,0,Travel_Frequently,Female,2.0,Research Scientist,Single,No,0.0,5.0,1.0,0,40848.0,0.6,7.0,0,0.0,Other
49,1,Travel_Rarely,Female,3.0,Sales Executive,Married,No,2.0,9.0,7.0,0,137772.0,0.7777777777777778,8.0,0,0.0,Senior
55,1,Travel_Rarely,Male,3.0,Sales Executive,Single,No,0.0,9.0,7.0,1,82560.0,0.3333333333333333,8.0,0,0.0,Senior
43,0,Travel_Rarely,Male,3.0,Research Director,Married,No,1.0,4.0,1.0,0,411816.0,0.0,7.0,0,0.0,Mid_Career_Family
27,0,Travel_Rarely,Male,2.0,Research Director,Divorced,Yes,1.0,9.0,0.0,0,204928.0,0.8888888888888888,8.0,0,5.0,Other
35,0,Travel_Rarely,Male,3.0,Manufacturing Director,Single,No,0.0,8.0,1.0,0,214641.0,0.75,8.0,0,0.0,Other
28,0,Travel_Rarely,Female,3.0,Sales Executive,Married,Yes,0.0,8.0,7.0,0,95580.0,0.625,12.0,1,2.0,Other
34,0,Travel_Rarely,Male,3.0,Human Resources,Married,No,1.0,3.0,0.0,0,71003.0,0.6666666666666666,9.0,0,0.0,Mid_Career_Family
26,1,Travel_Frequently,Female,2.0,Research Scientist,Married,Yes,1.0,8.0,1.0,0,33124.0,0.875,10.0,1,5.0,Other
27,0,Non-Travel,Male,3.0,Research Scientist,Married,No,3.0,0.0,0.0,0,18766.0,,7.0,0,0.0,Other
51,0,Travel_Rarely,Female,,Manager,Married,No,1.0,20.0,4.0,0,228298.0,0.85,11.0,0,0.0,Senior
44,0,Travel_Rarely,Male,3.0,Healthcare Representative,Single,No,0.0,5.0,2.0,1,71196.0,0.6,8.0,0,0.0,Other
25,0,Travel_Rarely,Male,4.0,Research Scientist,Single,No,0.0,4.0,0.0,1,44512.0,0.25,13.0,0,0.0,Young_Single
33,0,Travel_Rarely,Male,4.0,Sales Executive,Divorced,No,1.0,9.0,0.0,0,88814.0,0.8888888888888888,14.0,0,0.0,Mid_Career_Family
35,0,Travel_Rarely,Female,2.0,Research Scientist,Single,No,0.0,6.0,1.0,0,28149.0,0.16666666666666666,10.0,0,0.0,Other
36,0,Travel_Rarely,Male,3.0,Sales Executive,Married,Yes,1.0,18.0,4.0,0,86814.0,0.6111111111111112,8.0,0,1.0,Mid_Career_Family
32,0,Travel_Rarely,Male,3.0,Sales Executive,,No,1.0,5.0,0.0,0,48433.0,0.6,9.0,0,0.0,
30,0,Travel_Frequently,Male,2.0,Research Scientist,Divorced,No,1.0,5.0,0.0,1,45132.0,0.6,10.0,0,0.0,Mid_Career_Family
53,0,Travel_Rarely,Female,2.0,Sales Executive,Married,Yes,1.0,5.0,0.0,0,196812.0,0.8,8.0,0,7.0,Senior
45,0,Travel_Rarely,Male,3.0,Sales Executive,Divorced,Yes,1.0,5.0,0.0,0,129132.0,0.4,9.0,1,9.0,Senior
32,0,Travel_Rarely,Female,4.0,Research Scientist,Married,No,1.0,5.0,1.0,1,62100.0,0.6,9.0,0,0.0,Mid_Career_Family
52,0,Travel_Frequently,Female,2.0,Manufacturing Director,Married,No,0.0,9.0,0.0,0,304172.0,0.0,7.0,0,0.0,Senior
37,0,Travel_Rarely,Male,2.0,Sales Executive,Divorced,No,2.0,1.0,0.0,1,120346.0,0.0,6.0,0,0.0,Mid_Career_Family
28,0,Travel_Rarely,Male,2.0,Human Resources,Divorced,No,1.0,5.0,0.0,0,64168.0,0.8,7.0,0,0.0,Other
22,0,Travel_Rarely,Male,2.0,Manufacturing Director,Married,No,2.0,2.0,2.0,1,105050.0,1.0,10.0,0,0.0,Other
44,0,Travel_Rarely,Male,4.0,Laboratory Technician,Married,Yes,1.0,3.0,0.0,0,67632.0,0.6666666666666666,10.0,1,8.0,Mid_Career_Family
42,0,Travel_Frequently,Male,3.0,Research Scientist,Single,Yes,0.0,2.0,2.0,1,35210.0,1.0,7.0,0,2.0,Other
36,0,Travel_Rarely,Male,2.0,,Married,No,0.0,5.0,0.0,0,49182.0,0.6,10.0,0,0.0,Mid_Career_Family
25,0,Travel_Rarely,Male,3.0,Sales Executive,Married,Yes,0.0,5.0,0.0,0,75492.0,0.6,9.0,1,3.0,Other
35,0,Travel_Rarely,Female,2.0,Manufacturing Director,Married,Yes,1.0,17.0,5.0,0,213700.0,0.8823529411764706,8.0,0,9.0,Mid_Career_Family
35,1,Travel_Frequently,Female,3.0,Research Scientist,Divorced,Yes,1.0,10.0,7.0,0,38418.0,0.8,11.0,1,25.0,Mid_Career_Family
32,0,Non-Travel,Male,3.0,Laboratory Technician,Divorced,No,1.0,3.0,0.0,0,,0.6666666666666666,7.0,0,0.0,Mid_Career_Family
25,0,Travel_Rarely,Male,2.0,Sales Executive,Married,No,0.0,5.0,0.0,0,51072.0,0.6,9.0,0,0.0,Other
49,0,Travel_Rarely,Female,3.0,Research Scientist,Married,,1.0,4.0,0.0,0,57280.0,0.5,11.0,0,0.0,Senior
24,0,Non-Travel,Male,2.0,Laboratory Technician,Married,No,0.0,5.0,3.0,0,53754.0,0.8,9.0,0,0.0,Other
32,0,Travel_Frequently,Male,3.0,Sales Executive,Married,No,1.0,10.0,5.0,0,91336.0,0.3,9.0,0,0.0,Mid_Career_Family
38,0,Travel_Rarely,Male,2.0,Sales Representative,,No,1.0,,1.0,0,55081.0,,9.0,0,0.0,
42,0,Travel_Rarely,Female,4.0,Laboratory Technician,Married,Yes,1.0,5.0,1.0,0,68003.0,0.6,9.0,1,3.0,Mid_Career_Family
31,0,Travel_Rarely,Male,3.0,Research Scientist,Married,Yes,1.0,6.0,0.0,0,44764.0,0.3333333333333333,7.0,0,11.0,Mid_Career_Family
29,1,Travel_Rarely,Female,2.0,,Divorced,Yes,3.0,3.0,0.0,1,53200.0,0.6666666666666666,9.0,1,1.0,Other
53,0,Travel_Rarely,,3.0,Sales Executive,Married,No,1.0,2.0,2.0,0,165704.0,1.0,9.0,0,0.0,Senior
35,0,Travel_Rarely,Male,2.0,Manufacturing Director,Married,No,0.0,13.0,4.0,0,,0.6153846153846154,10.0,0,0.0,Mid_Career_Family
37,0,Travel_Frequently,Female,3.0,Sales Representative,Married,No,1.0,5.0,0.0,1,44595.0,0.0,8.0,0,0.0,Mid_Career_Family
53,0,Travel_Rarely,Female,3.0,Research Director,Single,No,0.0,12.0,3.0,0,256950.0,0.6666666666666666,6.0,0,0.0,Senior
43,0,Travel_Frequently,Female,3.0,Healthcare Representative,Married,No,1.0,5.0,2.0,0,72306.0,0.4,8.0,0,0.0,Mid_Career_Family
47,0,Travel_Rarely,Female,3.0,Sales Executive,Married,Yes,1.0,7.0,7.0,0,99814.0,1.0,9.0,1,2.0,Senior
37,0,Non-Travel,Male,3.0,Sales Executive,Single,Yes,0.0,10.0,0.0,0,99346.0,0.9,10.0,1,19.0,Other
50,0,Non-Travel,,3.0,,Divorced,No,1.0,31.0,,0,197164.0,0.22580645161290322,11.0,0,0.0,Senior
39,0,Travel_Rarely,Female,2.0,Human Resources,Married,No,2.0,5.0,0.0,1,57244.0,0.8,6.0,0,0.0,Mid_Career_Family
33,0,Travel_Rarely,Male,3.0,Human Resources,,Yes,1.0,4.0,0.0,0,25047.0,0.75,7.0,0,3.0,
32,1,Travel_Rarely,Male,3.0,Laboratory Technician,Single,Yes,0.0,1.0,0.0,0,67080.0,1.0,11.0,1,25.0,Other
29,0,Travel_Rarely,Female,2.0,Laboratory Technician,Divorced,No,3.0,4.0,0.0,0,35448.0,0.75,9.0,0,0.0,Other
44,0,Travel_Rarely,Male,3.0,Research Scientist,Married,,0.0,8.0,7.0,0,33267.0,0.125,6.0,0,0.0,Mid_Career_Family
28,0,Travel_Rarely,Male,3.0,Sales Executive,Single,No,0.0,4.0,,0,68712.0,0.5,10.0,0,0.0,Young_Single
58,1,Travel_Frequently,,2.0,Laboratory Technician,Divorced,Yes,1.0,1.0,0.0,1,33320.0,0.0,6.0,0,2.0,Senior
43,0,Travel_Rarely,Female,3.0,Manufacturing Director,Divorced,No,1.0,,0.0,1,100065.0,,10.0,0,,Mid_Career_Family
20,1,Travel_Rarely,Female,2.0,Sales Representative,Single,No,0.0,2.0,0.0,0,26572.0,1.0,8.0,0,0.0,Young_Single
21,1,Travel_Rarely,Female,3.0,Research Scientist,Single,No,0.0,1.0,0.0,0,51167.0,0.0,9.0,0,0.0,Young_Single
36,0,Travel_Rarely,Male,3.0,Healthcare Representative,Married,Yes,,16.0,4.0,0,111962.0,0.6875,10.0,1,14.0,Mid_Career_Family
47,0,Travel_Rarely,Female,2.0,Sales Representative,Single,Yes,0.0,3.0,1.0,0,59292.0,0.6666666666666666,8.0,0,2.0,Senior
22,1,Travel_Rarely,Female,3.0,Manufacturing Director,Married,Yes,1.0,3.0,0.0,0,79249.0,0.6666666666666666,10.0,1,3.0,Other
41,1,Travel_Rarely,Female,1.0,Laboratory Technician,Divorced,Yes,1.0,7.0,1.0,1,36114.0,0.0,9.0,1,2.0,Mid_Career_Family
28,0,Travel_Rarely,Female,3.0,Research Scientist,Divorced,No,1.0,2.0,2.0,1,42786.0,1.0,9.0,0,0.0,Other
39,1,Travel_Rarely,Male,3.0,Laboratory Technician,Married,Yes,0.0,2.0,2.0,1,50484.0,1.0,10.0,1,6.0,Mid_Career_Family
27,0,Travel_Rarely,Female,,Research Scientist,Single,No,0.0,1.0,0.0,0,44042.0,0.0,9.0,0,0.0,Young_Single
34,0,Travel_Rarely,Male,3.0,Laboratory Technician,Divorced,No,2.0,1.0,1.0,0,28112.0,0.0,11.0,0,0.0,Mid_Career_Family
42,0,Travel_Rarely,Female,2.0,Sales Executive,Single,No,0.0,5.0,0.0,1,106148.0,0.6,10.0,0,0.0,Other
33,0,Travel_Rarely,Male,2.0,Research Scientist,Single,Yes,0.0,3.0,0.0,0,30789.0,0.6666666666666666,11.0,1,1.0,Other
58,0,Travel_Rarely,Female,2.0,Healthcare Representative,Divorced,Yes,1.0,6.0,0.0,0,137176.0,0.6666666666666666,8.0,0,5.0,Senior
31,0,Travel_Rarely,Male,2.0,Sales Representative,Married,No,0.0,7.0,5.0,0,34935.0,0.2857142857142857,9.0,0,0.0,Mid_Career_Family
35,0,Travel_Rarely,Female,3.0,Healthcare Representative,Married,Yes,1.0,10.0,0.0,0,100350.0,0.7,7.0,0,21.0,Mid_Career_Family
49,0,Travel_Rarely,Female,3.0,Laboratory Technician,Married,No,1.0,26.0,1.0,0,,0.2692307692307692,12.0,0,0.0,Senior
48,0,Travel_Rarely,Male,3.0,,Married,No,2.0,0.0,0.0,1,38403.0,,7.0,0,,Senior
31,0,Non-Travel,,3.0,Sales Executive,Married,No,1.0,9.0,0.0,0,90116.0,0.0,6.0,0,0.0,Mid_Career_Family
36,0,Travel_Rarely,Male,3.0,Research Scientist,Single,No,0.0,6.0,0.0,0,84204.0,0.16666666666666666,8.0,0,0.0,Other
38,0,Travel_Rarely,Female,3.0,Research Director,Married,No,1.0,15.0,5.0,0,176566.0,0.7333333333333333,10.0,0,0.0,Mid_Career_Family
32,0,Non-Travel,Female,2.0,Laboratory Technician,Married,No,0.0,3.0,0.0,1,46640.0,0.6666666666666666,9.0,0,0.0,Mid_Career_Family
25,1,Travel_Rarely,Male,2.0,Sales Representative,Married,Yes,3.0,1.0,0.0,0,43434.0,0.0,9.0,1,19.0,Other
40,0,Travel_Rarely,Male,2.0,Sales Executive,Divorced,No,1.0,1.0,0.0,0,116460.0,0.0,13.0,0,0.0,Mid_Career_Family
26,0,Travel_Frequently,Male,2.0,,Single,No,0.0,7.0,0.0,0,51528.0,1.0,11.0,0,0.0,Young_Single
41,0,Travel_Rarely,Male,3.0,Laboratory Technician,Single,Yes,0.0,18.0,2.0,0,61373.0,0.9444444444444444,9.0,1,6.0,Other
36,0,Travel_Rarely,Male,3.0,Laboratory Technician,Single,No,0.0,,3.0,0,52899.0,,8.0,0,0.0,Other
19,1,Travel_Rarely,Male,2.0,Sales Representative,Single,Yes,0.0,1.0,0.0,0,27573.0,0.0,8.0,0,21.0,Young_Single
20,1,Travel_Rarely,Male,3.0,Laboratory Technician,,No,,1.0,0.0,0,56487.0,0.0,13.0,0,0.0,
31,0,Travel_Rarely,Female,3.0,Healthcare Representative,Married,Yes,2.0,9.0,8.0,0,64405.0,0.5555555555555556,8.0,0,12.0,Mid_Career_Family
40,0,Travel_Frequently,Male,3.0,Research Scientist,Divorced,Yes,1.0,1.0,0.0,1,50638.0,0.0,7.0,0,9.0,Mid_Career_Family
32,0,Travel_Rarely,Female,3.0,Manufacturing Director,Married,No,1.0,8.0,6.0,0,80700.0,0.375,9.0,0,0.0,Mid_Career_Family
36,1,Travel_Rarely,Male,2.0,Sales Executive,Married,Yes,1.0,16.0,3.0,0,113575.0,0.4375,9.0,1,3.0,Mid_Career_Family
33,0,Travel_Rarely,Female,2.0,Healthcare Representative,Single,No,0.0,5.0,1.0,0,97286.0,0.8,10.0,0,0.0,Other
37,1,Travel_Rarely,Male,2.0,Sales Executive,Married,No,0.0,14.0,11.0,0,116699.0,0.5,12.0,0,0.0,Mid_Career_Family
45,0,Non-Travel,Male,3.0,Laboratory Technician,Married,No,0.0,9.0,0.0,0,53364.0,0.8888888888888888,11.0,0,0.0,Senior
29,0,Travel_Frequently,Female,3.0,Sales Representative,Married,No,1.0,3.0,0.0,0,32355.0,0.6666666666666666,8.0,0,0.0,Other
35,0,Travel_Rarely,Female,3.0,Sales Executive,Married,No,0.0,5.0,1.0,0,73616.0,0.0,9.0,0,0.0,Mid_Career_Family
52,0,Travel_Rarely,Male,3.0,Manager,Married,No,1.0,9.0,7.0,0,256485.0,0.8888888888888888,8.0,0,0.0,Senior
58,1,Travel_Rarely,Male,3.0,Research Scientist,Single,No,0.0,1.0,0.0,1,59496.0,0.0,9.0,0,0.0,Senior
53,0,Travel_Rarely,Male,3.0,Manager,Divorced,No,1.0,17.0,15.0,0,193076.0,0.11764705882352941,7.0,0,0.0,Senior
30,0,Travel_Rarely,Male,3.0,Sales Executive,Divorced,No,1.0,8.0,7.0,1,79904.0,0.875,9.0,0,0.0,Mid_Career_Family
38,0,Non-Travel,Female,3.0,Sales Executive,Single,Yes,0.0,5.0,1.0,0,73658.0,0.6,8.0,0,10.0,Other
35,0,Travel_Rarely,Male,3.0,Sales Executive,Divorced,No,1.0,10.0,0.0,1,101699.0,0.8,7.0,0,0.0,Mid_Career_Family
39,0,Travel_Rarely,Male,4.0,Sales Executive,Single,No,0.0,8.0,0.0,0,141840.0,0.875,9.0,0,0.0,Other
40,1,Non-Travel,Female,4.0,Sales Executive,Single,Yes,0.0,1.0,0.0,0,211104.0,0.0,10.0,1,24.0,Other
47,0,Travel_Frequently,Male,4.0,Manufacturing Director,Divorced,Yes,0.0,19.0,2.0,0,96273.0,0.3684210526315789,7.0,0,16.0,Senior
36,0,Non-Travel,Male,3.0,Sales Executive,Divorced,No,2.0,7.0,0.0,1,66027.0,1.0,8.0,0,0.0,Mid_Career_Family
31,1,Non-Travel,Male,2.0,Research Scientist,Single,Yes,0.0,3.0,1.0,0,51062.0,0.6666666666666666,12.0,1,9.0,Other
33,0,Non-Travel,Male,3.0,Manager,Single,No,0.0,10.0,6.0,0,191884.0,0.0,6.0,0,0.0,Other
29,1,Travel_Rarely,Female,2.0,Research Scientist,Single,Yes,0.0,0.0,0.0,1,48080.0,,9.0,1,10.0,Young_Single
33,0,Travel_Rarely,Female,3.0,Research Scientist,Single,No,0.0,3.0,0.0,0,62136.0,0.6666666666666666,10.0,0,0.0,Other
45,0,Travel_Rarely,Female,3.0,Laboratory Technician,Divorced,No,2.0,5.0,0.0,0,31780.0,0.4,5.0,0,0.0,Senior
50,0,Travel_Rarely,Male,3.0,Research Director,Divorced,No,1.0,5.0,1.0,0,382778.0,0.6,7.0,0,0.0,Senior
33,0,Travel_Frequently,Female,4.0,Healthcare Representative,Married,Yes,1.0,6.0,1.0,0,71344.0,0.3333333333333333,11.0,1,1.0,Mid_Career_Family
41,0,Travel_Frequently,Male,3.0,Research Director,Divorced,No,1.0,18.0,0.0,0,330123.0,0.6111111111111112,10.0,0,0.0,Mid_Career_Family
27,0,Travel_Rarely,Female,3.0,Laboratory Technician,Married,No,1.0,2.0,2.0,1,39354.0,1.0,10.0,0,0.0,Other
45,0,Non-Travel,Male,3.0,Laboratory Technician,Married,Yes,1.0,9.0,0.0,0,54495.0,0.8888888888888888,9.0,1,23.0,Senior
47,0,Travel_Rarely,Female,3.0,Sales Executive,Single,Yes,0.0,9.0,0.0,0,70771.0,0.7777777777777778,6.0,0,4.0,Senior
30,1,Travel_Rarely,Female,3.0,Research Scientist,Married,Yes,0.0,5.0,0.0,1,23452.0,0.2,11.0,1,22.0,Mid_Career_Family
50,0,Travel_Rarely,Male,3.0,Manufacturing Director,Married,Yes,1.0,12.0,1.0,0,251514.0,0.4166666666666667,6.0,0,24.0,Senior
38,0,Travel_Frequently,Male,3.0,Research Scientist,Married,No,1.0,2.0,0.0,0,45628.0,1.0,10.0,0,0.0,Mid_Career_Family
46,0,Travel_Rarely,Male,3.0,Manufacturing Director,Divorced,No,1.0,8.0,0.0,1,140985.0,0.875,8.0,0,0.0,Senior
24,0,Travel_Rarely,Female,2.0,Manufacturing Director,Divorced,No,2.0,4.0,3.0,0,65655.0,0.5,8.0,0,0.0,Other
35,1,Travel_Rarely,Male,2.0,Laboratory Technician,Divorced,Yes,1.0,4.0,0.0,0,89832.0,0.5,10.0,1,14.0,Mid_Career_Family
31,0,Travel_Frequently,Female,3.0,Manufacturing Director,Married,No,1.0,4.0,0.0,0,49776.0,0.75,10.0,0,0.0,Mid_Career_Family
18,0,Non-Travel,Male,3.0,Research Scientist,Single,No,0.0,0.0,0.0,0,15765.0,,7.0,0,0.0,Young_Single
54,0,Travel_Rarely,Female,3.0,Manufacturing Director,Married,No,1.0,10.0,0.0,0,118129.0,0.8,8.0,0,0.0,Senior
35,0,Travel_Rarely,Female,3.0,Healthcare Representative,Divorced,Yes,1.0,16.0,10.0,0,114268.0,0.0625,9.0,1,25.0,Mid_Career_Family
30,0,Travel_Rarely,Female,4.0,Research Director,Married,Yes,3.0,8.0,1.0,0,136992.0,0.875,12.0,1,8.0,Mid_Career_Family
20,1,Travel_Rarely,Female,2.0,Research Scientist,Single,Yes,0.0,1.0,0.0,0,39000.0,0.0,11.0,1,11.0,Young_Single
30,1,Travel_Frequently,Female,3.0,Laboratory Technician,Single,No,0.0,3.0,1.0,0,41174.0,0.6666666666666666,12.0,0,0.0,Other
26,0,Travel_Rarely,Male,4.0,Manufacturing Director,Married,No,0.0,8.0,1.0,0,65664.0,0.375,7.0,0,0.0,Other
22,0,Travel_Rarely,Male,1.0,Laboratory Technician,Married,No,1.0,4.0,1.0,0,36765.0,0.25,14.0,0,0.0,Other
48,0,Travel_Rarely,Male,2.0,Healthcare Representative,Single,No,0.0,2.0,2.0,0,55120.0,1.0,9.0,0,0.0,Senior
48,0,Travel_Rarely,Male,2.0,Healthcare Representative,Single,No,0.0,15.0,4.0,0,153986.0,0.5333333333333333,9.0,0,0.0,Senior
41,0,Travel_Rarely,Female,3.0,Manufacturing Director,Single,No,0.0,2.0,2.0,1,70042.0,0.5,8.0,0,0.0,Other
39,0,Travel_Rarely,Female,2.0,Manufacturing Director,Married,No,1.0,21.0,11.0,0,203872.0,0.38095238095238093,6.0,0,0.0,Mid_Career_Family
27,0,Travel_Rarely,Female,3.0,Manufacturing Director,Married,No,1.0,3.0,2.0,0,76086.0,0.6666666666666666,10.0,0,0.0,Other
35,0,Travel_Rarely,Male,3.0,Laboratory Technician,Divorced,No,1.0,3.0,1.0,0,78340.0,0.6666666666666666,11.0,0,0.0,Mid_Career_Family
42,0,Travel_Rarely,Male,3.0,Manager,Married,No,0.0,1.0,0.0,0,237939.0,0.0,7.0,0,0.0,Mid_Career_Family
50,0,Travel_Rarely,Male,3.0,Laboratory Technician,Married,No,0.0,1.0,0.0,1,42840.0,0.0,10.0,0,0.0,Senior
59,0,Travel_Rarely,Female,2.0,Manufacturing Director,Single,Yes,0.0,5.0,4.0,0,178438.0,0.6,9.0,1,2.0,Senior
37,1,Travel_Rarely,Female,1.0,Healthcare Representative,Married,No,0.0,1.0,0.0,0,71655.0,0.0,15.0,0,0.0,Mid_Career_Family
55,0,Travel_Frequently,Male,3.0,Healthcare Representative,Married,Yes,2.0,8.0,6.0,0,89390.0,0.875,8.0,0,18.0,Senior
41,0,Non-Travel,Female,1.0,Research Director,Divorced,No,2.0,21.0,5.0,0,439406.0,0.47619047619047616,10.0,0,0.0,Mid_Career_Family
38,0,Travel_Rarely,Male,3.0,Sales Executive,Single,Yes,0.0,1.0,0.0,0,82332.0,0.0,8.0,0,3.0,Other
26,1,Non-Travel,Male,1.0,Sales Executive,Single,No,0.0,2.0,2.0,1,89442.0,1.0,10.0,0,0.0,Young_Single
52,1,Travel_Rarely,Female,1.0,Manager,Married,No,1.0,32.0,6.0,0,297675.0,0.28125,8.0,0,0.0,Senior
44,0,Travel_Rarely,Female,4.0,Sales Executive,Married,Yes,1.0,12.0,11.0,0,239760.0,0.9166666666666666,6.0,0,28.0,Mid_Career_Family
50,0,Non-Travel,Female,3.0,Sales Executive,Married,No,1.0,18.0,0.0,0,76164.0,0.7222222222222222,9.0,0,0.0,Senior
36,1,Travel_Rarely,Female,4.0,Laboratory Technician,Single,No,0.0,17.0,15.0,0,43888.0,0.8235294117647058,10.0,0,0.0,Other
39,0,Travel_Frequently,Female,3.0,Manufacturing Director,Single,Yes,0.0,21.0,2.0,0,141440.0,0.38095238095238093,9.0,1,22.0,Other
33,0,Non-Travel,Female,2.0,Sales Representative,Single,No,0.0,2.0,2.0,0,44498.0,1.0,8.0,0,0.0,Other
45,0,Travel_Rarely,Female,3.0,Manager,Married,No,1.0,9.0,1.0,0,229450.0,0.1111111111111111,6.0,0,0.0,Senior
32,0,Non-Travel,Female,3.0,Laboratory Technician,Single,No,0.0,8.0,7.0,1,48300.0,0.875,8.0,0,0.0,Other
34,0,Travel_Rarely,Male,4.0,Sales Executive,Divorced,No,1.0,15.0,0.0,0,106975.0,0.6,8.0,0,0.0,Mid_Career_Family
